"Payment_ID","Order_ID","Payment_Code","Payment_Method","Total_Amount","Payment_Status"
"P4019","O04019","TX3941702","UPI","24590.34","Completed"
"P402","O00402","TX72782255","UPI","24778.82","Completed"
"P4020","O04020","TX73063106","UPI","54565.79","Completed"
"P4021","O04021","TX75102047","Net Banking","10956.08","Completed"
"P4022","O04022","TX5097210","UPI","3152.00","Completed"
"P4023","O04023","TX16195127","Net Banking","422.45","Pending"
"P4024","O04024","TX39614234","Card","2948.82","Completed"
"P4025","O04025","TX74958107","Card","592.88","Completed"
"P4026","O04026","TX7417398","Card","977.39","Completed"
"P4027","O04027","TX34206736","Card","89681.50","Completed"
"P4028","O04028","TX3986754","Cash","2972.56","Completed"
"P4029","O04029","TX36682613","Card","16669.83","Completed"
"P403","O00403","TX37038568","Card","10262.87","Failed"
"P4030","O04030","TX44769060","UPI","1402.82","Pending"
"P4031","O04031","TX49581290","UPI","26894.45","Completed"
"P4032","O04032","TX16733814","UPI","52458.04","Completed"
"P4033","O04033","TX234463","UPI","6082.88","Failed"
"P4034","O04034","TX52483961","Card","73553.42","Completed"
"P4035","O04035","TX91887286","Cash","1922.84","Completed"
"P4036","O04036","TX4704028","UPI","2385.51","Completed"
"P4037","O04037","TX40599869","UPI","15360.11","Completed"
"P4038","O04038","TX13485594","Cash","19997.76","Completed"
"P4039","O04039","TX2123827","Card","7077.64","Completed"
"P404","O00404","TX58652733","Net Banking","2760.68","Completed"
"P4040","O04040","TX3984639","UPI","1286.20","Completed"
"P4041","O04041","TX55085825","UPI","48722.86","Completed"
"P4042","O04042","TX39144414","UPI","2052.06","Completed"
"P4043","O04043","TX5688995","UPI","1046.11","Completed"
"P4044","O04044","TX64380666","UPI","34665.16","Completed"
"P4045","O04045","TX93970387","Cash","28258.46","Completed"
"P4046","O04046","TX96005287","UPI","2269.64","Refunded"
"P4047","O04047","TX34791771","UPI","53878.80","Completed"
"P4048","O04048","TX20904234","Net Banking","782.11","Completed"
"P4049","O04049","TX73367769","Card","14667.40","Completed"
"P405","O00405","TX71629447","Card","413.00","Completed"
"P4050","O04050","TX35043050","Card","545.02","Completed"
"P4051","O04051","TX88237759","Net Banking","26702.46","Completed"
"P4052","O04052","TX66517934","UPI","21852.35","Refunded"
"P4053","O04053","TX29967107","UPI","3743.25","Completed"
"P4054","O04054","TX14184060","UPI","48735.98","Completed"
"P4055","O04055","TX45132343","UPI","225218.07","Completed"
"P4056","O04056","TX14770429","UPI","226142.98","Completed"
"P4057","O04057","TX38729436","Card","50205.43","Completed"
"P4058","O04058","TX4538712","UPI","107927.59","Completed"
"P4059","O04059","TX68283100","Net Banking","194259.56","Failed"
"P406","O00406","TX8226146","Net Banking","103865.74","Completed"
"P4060","O04060","TX10982222","Card","3742.74","Completed"
"P4061","O04061","TX16678307","Card","53792.67","Completed"
"P4062","O04062","TX36121884","Card","3860.54","Failed"
"P4063","O04063","TX42946624","Cash","20513.02","Completed"
"P4064","O04064","TX36283904","Card","1848.00","Completed"
"P4065","O04065","TX78595169","Card","92818.21","Refunded"
"P4066","O04066","TX69795338","UPI","2330.63","Completed"
"P4067","O04067","TX97053187","UPI","137943.17","Completed"
"P4068","O04068","TX50078811","UPI","470.82","Completed"
"P4069","O04069","TX93731460","Card","6524.16","Completed"
"P407","O00407","TX71190397","Cash","255448.88","Pending"
"P4070","O04070","TX78748083","Net Banking","3007.48","Completed"
"P4071","O04071","TX40155922","Card","265257.95","Completed"
"P4072","O04072","TX33396491","Card","46141.73","Refunded"
"P4073","O04073","TX16575129","Cash","1886.82","Completed"
"P4074","O04074","TX85037819","UPI","6437.84","Failed"
"P4075","O04075","TX40089555","UPI","16968.86","Completed"
"P4076","O04076","TX28122980","UPI","2130.44","Failed"
"P4077","O04077","TX29260108","Card","116.82","Completed"
"P4078","O04078","TX24548506","UPI","43456.77","Completed"
"P4079","O04079","TX28686899","Net Banking","64469.29","Failed"
"P408","O00408","TX63797328","Net Banking","8061.76","Completed"
"P4080","O04080","TX15238342","UPI","5606.95","Completed"
"P4081","O04081","TX38382969","Card","38305.32","Completed"
"P4082","O04082","TX7176257","Card","2747.72","Completed"
"P4083","O04083","TX90889707","UPI","8491.40","Completed"
"P4084","O04084","TX38961532","UPI","165420.34","Failed"
"P4085","O04085","TX14791886","Cash","4414.34","Pending"
"P4086","O04086","TX98137657","Net Banking","17661.54","Pending"
"P4087","O04087","TX45203667","UPI","1209.68","Completed"
"P4088","O04088","TX63097108","Card","3391.37","Completed"
"P4089","O04089","TX51338717","UPI","1681.50","Completed"
"P409","O00409","TX83440176","UPI","50266.58","Completed"
"P4090","O04090","TX71001755","UPI","15149.63","Completed"
"P4091","O04091","TX67685699","Cash","5344.51","Refunded"
"P4092","O04092","TX40897897","Cash","3271.70","Completed"
"P4093","O04093","TX40635810","Card","726.88","Completed"
"P4094","O04094","TX73378922","UPI","364714.32","Completed"
"P4095","O04095","TX46514900","Net Banking","12022.83","Completed"
"P4096","O04096","TX90402237","Net Banking","93603.64","Refunded"
"P4097","O04097","TX42535006","UPI","17928.45","Completed"
"P4098","O04098","TX2156857","Card","1685.68","Completed"
"P4099","O04099","TX79686838","UPI","35193.23","Completed"
"P41","O00041","TX30618216","UPI","2121.64","Completed"
"P410","O00410","TX43247325","Cash","100445.66","Completed"
"P4100","O04100","TX93473916","UPI","2055.02","Completed"
"P4101","O04101","TX19346949","Cash","435022.06","Refunded"
"P4102","O04102","TX6756014","UPI","112208.72","Completed"
"P4103","O04103","TX44484136","UPI","34804.10","Completed"
"P4104","O04104","TX78667535","UPI","17836.70","Completed"
"P4105","O04105","TX65744741","UPI","93352.14","Completed"
"P4106","O04106","TX26083783","UPI","6294.75","Pending"
"P4107","O04107","TX74114600","UPI","17696.46","Failed"
"P4108","O04108","TX5561449","UPI","3071.79","Completed"
"P4109","O04109","TX49846635","Net Banking","791847.30","Completed"
"P411","O00411","TX47541618","UPI","22932.23","Failed"
"P4110","O04110","TX17698771","UPI","10337.35","Completed"
"P4111","O04111","TX74271372","UPI","8385.21","Completed"
"P4112","O04112","TX41345093","Net Banking","23266.19","Completed"
"P4113","O04113","TX12148350","UPI","14452.52","Failed"
"P4114","O04114","TX56153570","UPI","18150.55","Completed"
"P4115","O04115","TX357941","UPI","252.00","Completed"
"P4116","O04116","TX9216911","UPI","299113.94","Completed"
"P4117","O04117","TX39776285","Cash","675.70","Completed"
"P4118","O04118","TX61566424","Cash","523.95","Pending"
"P4119","O04119","TX94734083","Net Banking","32201.53","Completed"
"P412","O00412","TX71301671","Net Banking","1121.00","Completed"
"P4120","O04120","TX92543725","Net Banking","761.60","Completed"
"P4121","O04121","TX44958744","UPI","523.95","Completed"
"P4122","O04122","TX69179245","UPI","21029.98","Completed"
"P4123","O04123","TX52577064","Card","116813.61","Completed"
"P4124","O04124","TX98751877","Card","706.82","Completed"
"P4125","O04125","TX28663030","Card","2774.08","Completed"
"P4126","O04126","TX65991450","UPI","2064.83","Completed"
"P4127","O04127","TX44815794","Card","93076.45","Completed"
"P4128","O04128","TX22565016","UPI","12204.52","Completed"
"P4129","O04129","TX3022104","Cash","371227.38","Completed"
"P413","O00413","TX92511980","Cash","4008.88","Completed"
"P4130","O04130","TX1516144","Cash","3953.65","Pending"
"P4131","O04131","TX77083809","Cash","274474.77","Refunded"
"P4132","O04132","TX99472891","Card","103033.16","Completed"
"P4133","O04133","TX79475197","UPI","20246.85","Completed"
"P4134","O04134","TX26287159","Card","73875.97","Completed"
"P4135","O04135","TX4750319","UPI","146159.27","Pending"
"P4136","O04136","TX7210152","UPI","47286.91","Completed"
"P4137","O04137","TX3472631","UPI","5827.25","Completed"
"P4138","O04138","TX23952546","UPI","181928.34","Completed"
"P4139","O04139","TX55826785","Net Banking","35801.26","Completed"
"P414","O00414","TX30415308","UPI","3044.70","Refunded"
"P4140","O04140","TX55543556","UPI","10422.74","Completed"
"P4141","O04141","TX31145835","UPI","13564.81","Completed"
"P4142","O04142","TX80622119","Cash","36340.61","Completed"
"P4143","O04143","TX35909805","UPI","160955.62","Failed"
"P4144","O04144","TX2810598","Card","1271.23","Completed"
"P4145","O04145","TX98519354","Card","355226.44","Completed"
"P4146","O04146","TX78593673","UPI","1628.90","Completed"
"P4147","O04147","TX2309354","UPI","11132.43","Failed"
"P4148","O04148","TX51422097","Card","1096.85","Completed"
"P4149","O04149","TX29642376","Net Banking","3375.38","Completed"
"P415","O00415","TX12558913","UPI","2462.88","Completed"
"P4150","O04150","TX10664553","UPI","79198.02","Refunded"
"P4151","O04151","TX98124696","UPI","121362.02","Completed"
"P4152","O04152","TX3935787","Card","331106.37","Completed"
"P4153","O04153","TX66443176","Net Banking","16746.00","Pending"
"P4154","O04154","TX85942261","Card","3829.10","Completed"
"P4155","O04155","TX31268604","UPI","32281.26","Refunded"
"P4156","O04156","TX6327477","Cash","8234.50","Failed"
"P4157","O04157","TX80160555","Net Banking","204775.37","Completed"
"P4158","O04158","TX38399836","UPI","2478.00","Completed"
"P4159","O04159","TX68303748","Net Banking","122419.87","Completed"
"P416","O00416","TX65307022","UPI","9947.27","Completed"
"P4160","O04160","TX65730949","Card","4717.64","Completed"
"P4161","O04161","TX41882220","Net Banking","4360.60","Completed"
"P4162","O04162","TX55378764","UPI","136259.05","Completed"
"P4163","O04163","TX88443443","Net Banking","120359.42","Completed"
"P4164","O04164","TX6187188","Card","4650.01","Refunded"
"P4165","O04165","TX88020745","UPI","74606.66","Completed"
"P4166","O04166","TX14824202","Cash","17377.07","Pending"
"P4167","O04167","TX9182217","Card","34281.12","Completed"
"P4168","O04168","TX17838172","UPI","832.00","Completed"
"P4169","O04169","TX15483648","Card","35414.32","Completed"
"P417","O00417","TX40189100","UPI","77085.82","Completed"
"P4170","O04170","TX57244355","UPI","6591.26","Completed"
"P4171","O04171","TX51759909","Card","10755.11","Completed"
"P4172","O04172","TX62519884","Net Banking","21573.96","Completed"
"P4173","O04173","TX80844775","Cash","24250.56","Completed"
"P4174","O04174","TX21217817","UPI","70489.68","Completed"
"P4175","O04175","TX62026345","UPI","65346.32","Completed"
"P4176","O04176","TX21853850","UPI","980.84","Failed"
"P4177","O04177","TX58000053","Card","663123.48","Completed"
"P4178","O04178","TX39729828","Net Banking","83735.09","Completed"
"P4179","O04179","TX40261860","UPI","6557.74","Completed"
"P418","O00418","TX48553723","Card","8396.64","Completed"
"P4180","O04180","TX12705922","Card","7296.00","Refunded"
"P4181","O04181","TX29591429","UPI","15573.28","Completed"
"P4182","O04182","TX28700291","Card","57408.95","Completed"
"P4183","O04183","TX62122272","UPI","41494.19","Pending"
"P4184","O04184","TX49275638","UPI","49742.27","Completed"
"P4185","O04185","TX48908562","Net Banking","5557.89","Completed"
"P4186","O04186","TX98773537","Card","1533.39","Completed"
"P4187","O04187","TX92115143","UPI","3968.00","Refunded"
"P4188","O04188","TX1098999","UPI","1528.10","Completed"
"P4189","O04189","TX11028683","Card","2990.40","Completed"
"P419","O00419","TX15697344","UPI","141596.46","Completed"
"P4190","O04190","TX86771817","UPI","506259.59","Completed"
"P4191","O04191","TX877493","UPI","8024.00","Completed"
"P4192","O04192","TX81892022","UPI","670.88","Completed"
"P4193","O04193","TX14630752","Card","247.80","Completed"
"P4194","O04194","TX34171495","UPI","76770.79","Completed"
"P4195","O04195","TX98013372","Net Banking","4006.84","Completed"
"P4196","O04196","TX5431958","UPI","166614.01","Completed"
"P4197","O04197","TX79220853","UPI","117722.92","Completed"
"P4198","O04198","TX36543022","UPI","569.22","Completed"
"P4199","O04199","TX83362996","UPI","1344.00","Completed"
"P42","O00042","TX40626940","Card","310093.28","Completed"
"P420","O00420","TX46910852","Cash","36852.56","Completed"
"P4200","O04200","TX61567645","Card","7516.46","Completed"
"P4201","O04201","TX6431553","UPI","2669.60","Completed"
"P4202","O04202","TX50102745","Cash","24003.77","Refunded"
"P4203","O04203","TX1313450","Net Banking","1147.93","Failed"
"P4204","O04204","TX97969906","UPI","586346.15","Completed"
"P4205","O04205","TX38608742","Net Banking","5594.40","Pending"
"P4206","O04206","TX69356645","UPI","5819.52","Completed"
"P4207","O04207","TX55124190","Net Banking","1531.64","Completed"
"P4208","O04208","TX41377523","Net Banking","2956.12","Completed"
"P4209","O04209","TX73075191","Card","21678.77","Completed"
"P421","O00421","TX13712375","Card","50101.34","Completed"
"P4210","O04210","TX83273156","UPI","102769.03","Completed"
"P4211","O04211","TX1228941","Card","5953.80","Completed"
"P4212","O04212","TX55863792","UPI","668.64","Completed"
"P4213","O04213","TX36260953","UPI","12394.99","Refunded"
"P4214","O04214","TX76504211","UPI","470.82","Completed"
"P4215","O04215","TX97088762","Net Banking","17262.19","Completed"
"P4216","O04216","TX15043237","UPI","20160.00","Completed"
"P4217","O04217","TX8316379","UPI","293110.66","Completed"
"P4218","O04218","TX66880737","UPI","436.76","Completed"
"P4219","O04219","TX20409441","Cash","2377.71","Completed"
"P422","O00422","TX40731636","Cash","240234.47","Completed"
"P4220","O04220","TX60157529","UPI","8946.29","Completed"
"P4221","O04221","TX15874453","UPI","7202.58","Completed"
"P4222","O04222","TX60740788","UPI","1253.86","Refunded"
"P4223","O04223","TX12399582","UPI","74601.71","Completed"
"P4224","O04224","TX26624278","UPI","581.88","Completed"
"P4225","O04225","TX78304793","Card","2242.00","Completed"
"P4226","O04226","TX63605622","Cash","10614.10","Pending"
"P4227","O04227","TX23234051","UPI","59938.31","Refunded"
"P4228","O04228","TX47901812","Cash","44464.16","Pending"
"P4229","O04229","TX1102531","Card","195399.74","Failed"
"P423","O00423","TX49965445","UPI","226387.78","Completed"
"P4230","O04230","TX5300965","Card","45858.30","Completed"
"P4231","O04231","TX54000780","Card","1532.82","Completed"
"P4232","O04232","TX87417631","UPI","55044.68","Completed"
"P4233","O04233","TX58981047","Card","59759.17","Completed"
"P4234","O04234","TX25827825","Net Banking","157468.22","Completed"
"P4235","O04235","TX96147088","Card","59359.94","Pending"
"P4236","O04236","TX6827758","UPI","10795.98","Completed"
"P4237","O04237","TX788280","Card","55052.50","Failed"
"P4238","O04238","TX21119177","UPI","64746.48","Completed"
"P4239","O04239","TX66805129","UPI","77699.86","Completed"
"P424","O00424","TX83909156","Card","40964.80","Completed"
"P4240","O04240","TX52018731","Cash","6157.93","Completed"
"P4241","O04241","TX38542209","Cash","35723.53","Completed"
"P4242","O04242","TX66275918","UPI","279.60","Failed"
"P4243","O04243","TX26364164","UPI","794.72","Completed"
"P4244","O04244","TX27033476","UPI","21821.82","Completed"
"P4245","O04245","TX53681720","Card","153240.42","Failed"
"P4246","O04246","TX17957507","UPI","120566.56","Completed"
"P4247","O04247","TX43270840","UPI","185510.01","Completed"
"P4248","O04248","TX30496933","UPI","248607.23","Completed"
"P4249","O04249","TX65055058","UPI","159817.88","Completed"
"P425","O00425","TX3284292","Cash","32725.92","Completed"
"P4250","O04250","TX47309730","Cash","47453.87","Completed"
"P4251","O04251","TX40276739","Card","5564.27","Refunded"
"P4252","O04252","TX49136700","Cash","286822.60","Completed"
"P4253","O04253","TX55218675","UPI","1008.00","Completed"
"P4254","O04254","TX70144071","Card","1658.82","Completed"
"P4255","O04255","TX16215916","Card","75215.99","Completed"
"P4256","O04256","TX38638606","Net Banking","985.29","Completed"
"P4257","O04257","TX44295140","Card","20953.66","Completed"
"P4258","O04258","TX22040204","UPI","2055.01","Completed"
"P4259","O04259","TX87883296","Card","127142.55","Pending"
"P426","O00426","TX36368622","UPI","48063.11","Completed"
"P4260","O04260","TX73346619","Net Banking","39029.23","Failed"
"P4261","O04261","TX33939574","UPI","25549.01","Refunded"
"P4262","O04262","TX72625132","UPI","1561.25","Completed"
"P4263","O04263","TX37698173","Card","683.29","Completed"
"P4264","O04264","TX13210974","Card","2259.28","Completed"
"P4265","O04265","TX17889797","Cash","9211.97","Pending"
"P4266","O04266","TX85489552","Net Banking","16631.35","Completed"
